id,question,reference_answer,expected_chunk_ids,expected_document_ids,expected_document_version_ids,expected_keywords,expects_abstention,category,status
eval-073,"Selon «DOC11_Marketing_Campagne_5G_Lubumbashi», que précise le corpus sur le point suivant : Plan de campagne de lancement de la 5G à Lubumbashi + Objectif + Définir le plan de campagne marketing accompagnant l'ex ?","Plan de campagne de lancement de la 5G à Lubumbashi + Objectif + Définir le plan de campagne marketing accompagnant l'extension du pilote 5G à Lubumbashi, deuxième ville couverte après Kinshasa dans le cadre du Projet Sentinelle 5G. + Contexte + Le Projet Sentinelle 5G prévoit l'extension du pilote 5G de Kinshasa vers Lubumbashi au cours de l'année 2026.",[166],[34],[34],"[""campagne"", ""lancement"", ""Lubumbashi"", ""Objectif"", ""Définir"", ""marketing"", ""accompagnant"", ""extension""]",False,factual,candidate_review
eval-074,"Selon «DOC02_Architecture_Reseau», que précise le corpus sur le point suivant : shasa depuis 2024, extension à Lubumbashi en 2026, mode NSA dans un premier temps. + Planification radio : gestion des i ?","shasa depuis 2024, extension à Lubumbashi en 2026, mode NSA dans un premier temps. + Planification radio : gestion des interférences, optimisation du handover, suivi des KPI radio. + Données techniques ÔÇö Transmission / Backhaul + Fibre optique : backbone national reliant les principaux sites (Projet Fibre Nationale). + Faisceaux hertziens : backhaul dans les zones non encore couvertes par la fibre. + IP/MPLS : transport du trafic entre sites radio, transmission et c┼ôur de réseau, et services IP VPN entreprises. + Données techniques ÔÇö Core Network et Services + EPC : c┼ôur de réseau 4G actuel, authentification, mobilité, routage du trafic données. + 5G Core : en cours de déploiement (Projet C┼ôur Nouvelle Génération), cible standalone (SA) à terme. + IMS : plateforme supportant la VoLTE, à terme la VoNR. + Super",[263],[55],[55],"[""shasa"", ""depuis"", ""extension"", ""Lubumbashi"", ""premier"", ""temps"", ""Planification"", ""radio""]",False,factual,candidate_review
eval-075,"Selon «Commercial Acquisition Abonnés», que précise le corpus sur le point suivant : trois leviers : la migration accompagnée des abonnés existants vers des offres data, l'acquisition de nouveaux abonnés d ?","trois leviers : la migration accompagnée des abonnés existants vers des offres data, l'acquisition de nouveaux abonnés dans les zones nouvellement couvertes par le Projet Zéro Zone Blanche, et le développement d'offres entreprises autour de la connectivité IP VPN/MPLS. + Procédures + Identification des abonnés à fort potentiel de migration via l'analyse de l'usage voix/SMS sans souscription data. + Proposition d'offres de migration incitatives dans les points de vente et via les canaux digitaux. + Coordination avec la Direction Marketing pour les campagnes de lancement dans les zones nouvellement couvertes. + Suivi mensuel du taux de conversion par zone géographique et par type d'offre. + Responsabilités + La Direction Commerciale et Business pilote l'exécution de la stratégie en coordination avec la D",[2],[1],[1],"[""trois"", ""leviers"", ""migration"", ""accompagnée"", ""abonnés"", ""existants"", ""offres"", ""acquisition""]",False,factual,candidate_review
eval-076,"Selon «DOC09_Cybersecurite_Projet_Bouclier», que précise le corpus sur le point suivant : ification opérationnelle de tout incident affectant la disponibilité réseau. + Risques + Risque accru pendant la phase d ?","ification opérationnelle de tout incident affectant la disponibilité réseau. + Risques + Risque accru pendant la phase de coexistence EPC / 5G Core, du fait de la multiplication des interfaces exposées. + Risque de saturation des passerelles d'interconnexion internationale en cas d'attaque volumétrique de grande ampleur. + Recommandations + Renforcer la capacité de mitigation périmétrique en amont de l'extension du pilote 5G à Lubumbashi et Goma, avant l'augmentation du trafic associé. + Conclusion + Le Projet Bouclier renforce la résilience du réseau c┼ôur de Bomoko Telecom face aux attaques DDoS, condition nécessaire à la fiabilité affichée comme valeur fondamentale de l'entreprise.",[41],[9],[9],"[""ification"", ""opérationnelle"", ""incident"", ""affectant"", ""disponibilité"", ""réseau"", ""Risques"", ""Risque""]",False,factual,candidate_review
eval-077,"Selon «Politique_Cybersecurite_Telecom_TelcoAI», que précise le corpus sur le point suivant : régulièrement les mécanismes d'atténuation aux points d'interconnexion. + Risque d'accès non autorisé aux systèmes c┼ôur ?",régulièrement les mécanismes d'atténuation aux points d'interconnexion. + Risque d'accès non autorisé aux systèmes c┼ôur : recommandation de renforcer l'authentification et de limiter strictement les droits d'accès selon le principe du moindre privilège. + Risque lié à l'extension de la surface d'exposition avec le déploiement 5G : recommandation d'intégrer systématiquement une évaluation de sécurité dans le plan de déploiement du PROJECT KINSHASA 5G. + Risque de compromission de données abonnés : recommandation de renforcer le chiffrement et la traçabilité des accès aux bases de données abonnés. + 9.,[65],[13],[13],"[""régulièrement"", ""mécanismes"", ""atténuation"", ""points"", ""interconnexion"", ""Risque"", ""accès"", ""autorisé""]",False,factual,candidate_review
eval-078,"Selon «DOC01_Company_Bible», que précise le corpus sur le point suivant : social : Kinshasa + Siège social : Immeuble Bomoko Tower, Avenue du Fleuve, Commune de la Gombe, Kinshasa + Statut jurid ?","social : Kinshasa + Siège social : Immeuble Bomoko Tower, Avenue du Fleuve, Commune de la Gombe, Kinshasa + Statut juridique : Société Anonyme (S.A.) de droit congolais + Nombre d'employés : environ 3 200 collaborateurs + Nombre approximatif d'abonnés : 9,5 millions d'abonnés actifs (8,7 millions mobile, 0,8 million fixe/entreprise) + Zones géographiques couvertes : Kinshasa, Lubumbashi, Goma, Bukavu, Kisangani, Mbuji-Mayi, Matadi, Kananga, avec extension progressive vers les zones rurales et périurbaines. + Mission, vision et valeurs + Mission : connecter durablement les populations, les entreprises et les institutions de la République Démocratique du Congo gr├óce à une infrastructure de télécommunications fiable, moderne et accessible. + Vision : devenir, d'ici 2030, l'opérateur télécom de référence en",[76],[15],[15],"[""social"", ""Kinshasa"", ""Siège"", ""Immeuble"", ""Bomoko"", ""Tower"", ""Avenue"", ""Fleuve""]",False,factual,candidate_review
eval-079,"Selon «DOC01_Company_Bible», que précise le corpus sur le point suivant : ostpayée + Internet mobile 3G/4G, pilote 5G + SMS et services voix (VoLTE en cours de déploiement) + Internet fixe résid ?","ostpayée + Internet mobile 3G/4G, pilote 5G + SMS et services voix (VoLTE en cours de déploiement) + Internet fixe résidentiel (ADSL legacy, FTTH en expansion) + Fibre optique jusqu'à l'abonné (FTTH) ÔÇö pilote à Kinshasa + Services télécom pour entreprises : liaisons louées, IP VPN/MPLS, connectivité internationale + Services de transmission (backhaul pour opérateurs tiers en itinérance nationale) + 5.",[79],[15],[15],"[""ostpayée"", ""Internet"", ""mobile"", ""pilote"", ""services"", ""VoLTE"", ""cours"", ""déploiement""]",False,factual,candidate_review
eval-080,"Selon «DOC13_RH_Formation_Techniciens», que précise le corpus sur le point suivant : plan de formation, en coordination avec les directions techniques concernées pour la définition du contenu et le calendr ?","plan de formation, en coordination avec les directions techniques concernées pour la définition du contenu et le calendrier. + Risques + Risque de retard de certification des techniciens fibre pouvant ralentir l'extension du backbone vers Kisangani et Mbuji-Mayi. + Risque de pénurie locale d'ingénieurs radio expérimentés sur les technologies 5G. + Recommandations + Planifier les sessions de certification des techniciens fibre au moins deux mois avant le démarrage des travaux sur chaque nouveau tronçon du Projet Fibre Nationale. + Conclusion + La disponibilité de compétences techniques certifiées conditionne directement le respect du calendrier des projets d'infrastructure de Bomoko Telecom.",[228],[48],[48],"[""formation"", ""coordination"", ""directions"", ""techniques"", ""concernées"", ""définition"", ""contenu"", ""calendrier""]",False,factual,candidate_review
eval-081,"Selon «DOC02_Architecture_Reseau», que précise le corpus sur le point suivant : , c┼ôur de réseau (EPC et 5G Core), IMS, et supervision (NOC). + Description générale ÔÇö schéma de flux + Utilisateurs  ?",", c┼ôur de réseau (EPC et 5G Core), IMS, et supervision (NOC). + Description générale ÔÇö schéma de flux + Utilisateurs (abonnés mobiles / fixes / entreprises) + Ôåô + RAN ÔÇö Radio Access Network (BTS 2G/3G, eNodeB 4G, gNodeB 5G) + Ôåô + Transmission / Backhaul (fibre optique, faisceaux hertziens, IP/MPLS) + Ôåô + Core Network (EPC 4G, 5G Core NSA/SA, IMS) + Ôåô + Services (voix, SMS, données mobiles, VoLTE/VoNR, internet fixe, connectivité entreprise) + Données techniques ÔÇö couche RAN + 2G/3G (legacy) : BTS, en extinction progressive sur certains sites urbains. + 4G/LTE : eNodeB, réseau principal actuel, couvre l'ensemble des villes du Company Bible. + 5G NR : gNodeB, pilote à Kinshasa depuis 2024, extension à Lubumbashi en 2026, mode NSA dans un premier temps. + Planification radio : gestion des interférences, optimisation du ha",[262],[55],[55],"[""réseau"", ""supervision"", ""Description"", ""générale"", ""schéma"", ""Utilisateurs"", ""abonnés"", ""mobiles""]",False,factual,candidate_review
eval-082,"Selon «DOC02_Architecture_Reseau», que précise le corpus sur le point suivant : t planification radio. + Direction Transmission et Fibre Optique : exploitation et maintenance du backbone fibre et des  ?","t planification radio. + Direction Transmission et Fibre Optique : exploitation et maintenance du backbone fibre et des faisceaux hertziens. + Direction Core Network et Services : exploitation du c┼ôur de réseau et de l'IMS. + NOC : supervision transversale et gestion des incidents. + Risques + Retard de migration 2G/3G vers 4G dans certaines zones rurales. + Dépendance aux faisceaux hertziens dans les zones non couvertes par la fibre. + Complexité de la coexistence temporaire EPC / 5G Core pendant la migration. + Recommandations + Poursuivre l'extension du backbone fibre afin de réduire la dépendance aux faisceaux hertziens, et prioriser la migration vers le 5G Core standalone une fois le pilote NSA stabilisé. + Conclusion + L'architecture de Bomoko Telecom suit une cha├«ne RAN ÔåÆ Transmission/Backhaul ÔåÆ Core Net",[265],[55],[55],"[""planification"", ""radio"", ""Direction"", ""Transmission"", ""Fibre"", ""Optique"", ""exploitation"", ""maintenance""]",False,factual,candidate_review
eval-083,"Selon «DOC18_Transmission_Rapport_Disponibilite_T4_2025», que précise le corpus sur le point suivant : ment moyen constaté : conforme à la cible de moins de 6 heures en zone urbaine. + Description + La disponibilité du back ?","ment moyen constaté : conforme à la cible de moins de 6 heures en zone urbaine. + Description + La disponibilité du backbone fibre reste conforme à l'objectif contractuel malgré plusieurs incidents localisés, principalement dus à des travaux de voirie tiers non coordonnés avec la Direction Transmission et Fibre Optique. + Risques + Le principal facteur de risque identifié sur le trimestre reste la coordination insuffisante avec les entreprises de travaux publics intervenant à proximité des tracés de fibre en zone urbaine. + Recommandations + Renforcer la coordination avec les autorités municipales de Kinshasa pour la signalisation préalable des tracés de fibre avant tout chantier de voirie. + Conclusion + La disponibilité du backbone fibre est restée conforme aux engagements de service sur le trimestre, a",[289],[62],[62],"[""moyen"", ""constaté"", ""conforme"", ""cible"", ""moins"", ""heures"", ""urbaine"", ""Description""]",False,factual,candidate_review
eval-084,"Selon «DOC17_CoreNetwork_Gestion_Abonnes», que précise le corpus sur le point suivant : ectée : blocage du profil sur demande de la Direction Commerciale et Business ou de la Direction Cybersécurité Télécom.  ?",ectée : blocage du profil sur demande de la Direction Commerciale et Business ou de la Direction Cybersécurité Télécom. + Routage du trafic données : orientation via la passerelle de données appropriée selon la localisation et le type de service souscrit. + Responsabilités + La Direction Core Network et Services gère le registre des abonnés et le routage du trafic ; les suspensions pour fraude sont déclenchées en coordination avec la Direction Cybersécurité Télécom. + Risques + Risque de délai de propagation d'une modification de profil sur certains sites en cas de latence de synchronisation. + Risque d'erreur de routage en cas de changement non coordonné de la topologie réseau. + Conclusion + Cette procédure garantit la cohérence des profils abonnés et la continuité du routage du trafic sur l'ensemble du,[36],[8],[8],"[""ectée"", ""blocage"", ""profil"", ""demande"", ""Direction"", ""Commerciale"", ""Business"", ""Cybersécurité""]",False,factual,candidate_review
eval-085,"Selon «DOC03_Rapport_Strategique», que précise le corpus sur le point suivant : duction progressive à mesure que la migration vers la fibre avance. + Procédures + Le suivi trimestriel de l'avancement  ?","duction progressive à mesure que la migration vers la fibre avance. + Procédures + Le suivi trimestriel de l'avancement de chaque projet stratégique est présenté au Comité de Direction par les directions techniques concernées, avec mise à jour des indicateurs de couverture et d'abonnés. + Responsabilités + Direction Générale et Stratégie : arbitrage des priorités d'investissement et suivi global. + Directions techniques (DTR, DTFO, DCNS) : exécution technique des projets d'infrastructure. + Direction Commerciale et Business / Marketing : atteinte des objectifs d'abonnés et de revenus. + Direction Financière : suivi budgétaire du CAPEX et de l'OPEX. + Risques + Retard dans l'extension du backbone fibre vers Kisangani et Mbuji-Mayi. + Disponibilité limitée des équipements gNodeB 5G, pouvant retarder l'extension",[87],[16],[16],"[""duction"", ""progressive"", ""mesure"", ""migration"", ""fibre"", ""avance"", ""Procédures"", ""suivi""]",False,factual,candidate_review
